Case ID,Activity,Timestamp,Case Type,Branch,Ramo,Brocker,Client,Creator,Value,Insurance,State
4513,Ingresar tramite,2025-02-28 09:04:30.868354+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Ingresar tramite
4513,Registrar PO,2025-02-28 20:24:00.131616+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Registrar PO
4513,Enviar a emision,2025-03-01 00:36:08.679787+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Enviar a emision
4513,Revisión en emisión,2025-03-01 16:07:53.708932+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Revisión en emisión
4513,Iniciar facturación,2025-03-01 16:46:23.323697+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Iniciar facturación
4513,Generar Factura,2025-03-02 03:03:29.231676+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Generar Factura
4513,Contabilizar Factura,2025-03-02 17:41:59.121721+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Contabilizar Factura
4513,Generar poliza,2025-03-03 01:09:51.776055+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Generar poliza
4513,Enviar factura electronica,2025-03-03 08:03:05.181546+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Enviar factura electronica
4513,Respuesta SRI,2025-03-03 19:10:38.723772+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Respuesta SRI
4513,Enviar poliza electronica,2025-03-05 22:39:41.794473+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Enviar poliza electronica
4513,Firma poliza electronica por parte del cliente,2025-03-06 06:46:12.940527+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Firma poliza electronica por parte del cliente
4513,Finalizar envio poliza y factura al cliente,2025-03-06 11:00:48.822866+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Finalizar envio poliza y factura al cliente
4513,Finalizar proceso de emision,2025-03-07 22:51:53.398999+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Finalizar proceso de emision
4513,Recepcion pago,2025-03-08 07:19:26.924759+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Recepcion pago
4513,Registro de compromiso,2025-03-09 08:54:07.335649+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Registro de compromiso
4513,Enviar a Revisión suscripción,2025-03-09 11:42:33.766039+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Enviar a Revisión suscripción
4513,Validar info enviada,2025-03-09 18:49:51.637733+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Validar info enviada
4513,Revisión en suscripción,2025-03-11 13:10:31.743924+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Revisión en suscripción
4513,Enviar a suscripcion local,2025-03-12 10:10:42.744798+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Enviar a suscripcion local
4513,Aprobar solicitud en suscripcion local,2025-03-12 17:51:26.189683+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Aprobar solicitud en suscripcion local
4513,Enviar respuesta al area comercial,2025-03-12 21:12:15.441849+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Enviar respuesta al area comercial
4513,Aceptar (ganado) por parte del Brocker,2025-03-14 02:48:34.107580+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Aceptar (ganado) por parte del Brocker
4513,Visado,2025-03-14 07:12:23.345418+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Visado
4513,Revisión en emisión,2025-03-14 08:19:30.400339+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Revisión en emisión
4513,Iniciar facturación,2025-03-16 02:05:00.845158+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Iniciar facturación
4513,Generar Factura,2025-03-17 03:24:15.501587+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Generar Factura
4513,Contabilizar Factura,2025-03-17 15:07:11.916332+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Contabilizar Factura
4513,Generar poliza,2025-03-17 19:48:12.120357+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Generar poliza
4513,Enviar factura electronica,2025-03-17 21:03:59.185693+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Enviar factura electronica
4513,Respuesta SRI,2025-03-18 12:11:01.732720+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Respuesta SRI
4513,Enviar poliza electronica,2025-03-18 23:58:47.003714+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Enviar poliza electronica
4513,Firma poliza electronica por parte del cliente,2025-03-19 01:55:23.450058+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Firma poliza electronica por parte del cliente
4513,Finalizar envio poliza y factura al cliente,2025-03-19 05:22:24.110980+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Finalizar envio poliza y factura al cliente
4513,Devolucion a emision (corregir informacion),2025-03-19 10:42:25.086803+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Devolucion a emision (corregir informacion)
4513,Finalizar envio poliza y factura al cliente,2025-03-19 14:52:49.199346+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Finalizar envio poliza y factura al cliente
4513,Finalizar proceso de emision,2025-03-20 03:39:13.393772+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Finalizar proceso de emision
4513,Recepcion pago,2025-03-20 20:58:44.563744+00:00,Policy onboarding,Branch 2,Flood Insurance,Jason,Wyatt,Martha,1700,067820,Recepcion pago
354,Ingresar tramite,2025-02-05 06:25:42.696142+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Ingresar tramite
354,Registrar PO,2025-02-06 18:10:53.135018+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Registrar PO
354,Enviar a emision,2025-02-07 15:36:27.238407+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Enviar a emision
354,Revisión en emisión,2025-02-07 22:25:28.614092+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Revisión en emisión
354,Iniciar facturación,2025-02-08 09:39:18.694393+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Iniciar facturación
354,Generar Factura,2025-02-09 04:08:50.142787+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Generar Factura
354,Contabilizar Factura,2025-02-10 03:58:19.253237+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Contabilizar Factura
354,Generar poliza,2025-02-10 05:24:18.119044+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Generar poliza
354,Enviar factura electronica,2025-02-10 21:50:34.608667+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Enviar factura electronica
354,Respuesta SRI,2025-02-10 22:03:22.759780+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Respuesta SRI
354,Enviar poliza electronica,2025-02-10 22:10:03.674529+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Enviar poliza electronica
354,Firma poliza electronica por parte del cliente,2025-02-11 02:19:17.124813+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Firma poliza electronica por parte del cliente
354,Finalizar envio poliza y factura al cliente,2025-02-11 04:37:50.599472+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Finalizar envio poliza y factura al cliente
354,Finalizar proceso de emision,2025-02-11 10:19:21.185491+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Finalizar proceso de emision
354,Recepcion pago,2025-02-11 16:43:51.829463+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Recepcion pago
354,Registro de compromiso,2025-02-12 00:43:41.643554+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Registro de compromiso
354,Enviar a Revisión suscripción,2025-02-12 12:21:51.799930+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Enviar a Revisión suscripción
354,Validar info enviada,2025-02-12 17:34:04.687959+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Validar info enviada
354,Revisión en suscripción,2025-02-12 17:56:36.734213+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Revisión en suscripción
354,Enviar a suscripcion local,2025-02-13 06:51:50.279201+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Enviar a suscripcion local
354,Declinar solicitud en suscripcion,2025-02-14 15:08:47.116321+00:00,Policy onboarding,Branch 8,Life Insurance,Henry,Marlene,John,6200,000513,Declinar solicitud en suscripcion
557,Ingresar tramite,2025-01-21 23:30:16.575226+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Ingresar tramite
557,Registrar PO,2025-01-22 05:02:35.577304+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Registrar PO
557,Enviar a emision,2025-01-23 01:13:16.325536+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Enviar a emision
557,Revisión en emisión,2025-01-23 14:24:07.382298+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Revisión en emisión
557,Iniciar facturación,2025-01-25 05:17:56.143055+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Iniciar facturación
557,Generar Factura,2025-01-25 09:21:38.680262+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Generar Factura
557,Contabilizar Factura,2025-01-25 22:35:17.400071+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Contabilizar Factura
557,Generar poliza,2025-01-27 04:38:37.460559+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Generar poliza
557,Enviar factura electronica,2025-01-27 12:36:51.626908+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Enviar factura electronica
557,Respuesta SRI,2025-01-27 20:53:30.876315+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Respuesta SRI
557,Enviar poliza electronica,2025-01-29 20:26:19.276450+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Enviar poliza electronica
557,Firma poliza electronica por parte del cliente,2025-01-30 00:24:13.709750+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Firma poliza electronica por parte del cliente
557,Finalizar envio poliza y factura al cliente,2025-01-30 04:05:08.514227+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Finalizar envio poliza y factura al cliente
557,Devolucion a emision (corregir informacion),2025-01-30 14:41:52.954227+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Devolucion a emision (corregir informacion)
557,Finalizar envio poliza y factura al cliente,2025-01-31 04:30:46.101079+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Finalizar envio poliza y factura al cliente
557,Devolucion a comercial (corregir informacion),2025-01-31 06:51:22.065065+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Devolucion a comercial (corregir informacion)
557,Finalizar envio poliza y factura al cliente,2025-01-31 13:18:48.420647+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Finalizar envio poliza y factura al cliente
557,Finalizar proceso de emision,2025-01-31 19:15:29.065962+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Finalizar proceso de emision
557,Recepcion pago,2025-01-31 23:30:48.127673+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Recepcion pago
557,Registro de compromiso,2025-02-02 02:11:45.768304+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Registro de compromiso
557,Enviar a Revisión suscripción,2025-02-02 09:56:02.130579+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Enviar a Revisión suscripción
557,Revisión en suscripción,2025-02-02 11:53:17.287054+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Revisión en suscripción
557,Enviar a suscripcion local,2025-02-02 20:51:20.552512+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Enviar a suscripcion local
557,Aprobar solicitud en suscripcion local,2025-02-03 02:07:50.420270+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Aprobar solicitud en suscripcion local
557,Enviar respuesta al area comercial,2025-02-03 05:42:58.735029+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Enviar respuesta al area comercial
557,Aceptar (ganado) por parte del Brocker,2025-02-03 05:56:28.720684+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Aceptar (ganado) por parte del Brocker
557,Visado,2025-02-03 06:21:57.485371+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Visado
557,Revisión en emisión,2025-02-03 16:02:46.572876+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Revisión en emisión
557,Iniciar facturación,2025-02-05 05:49:36.622567+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Iniciar facturación
557,Generar Factura,2025-02-05 10:51:59.473310+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Generar Factura
557,Contabilizar Factura,2025-02-06 03:53:15.837966+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Contabilizar Factura
557,Generar poliza,2025-02-06 05:18:14.235481+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Generar poliza
557,Enviar factura electronica,2025-02-06 15:54:46.243919+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Enviar factura electronica
557,Respuesta SRI,2025-02-07 12:09:24.704769+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Respuesta SRI
557,Enviar poliza electronica,2025-02-08 01:59:04.043596+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Enviar poliza electronica
557,Firma poliza electronica por parte del cliente,2025-02-08 07:48:39.830868+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Firma poliza electronica por parte del cliente
557,Finalizar envio poliza y factura al cliente,2025-02-08 15:59:11.142016+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Finalizar envio poliza y factura al cliente
557,Finalizar proceso de emision,2025-02-08 22:09:40.374654+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Finalizar proceso de emision
557,Recepcion pago,2025-02-09 01:20:01.250999+00:00,Policy onboarding,Branch 1,Workers' Compensation Insurance,Andrew,Alice,Julie,6300,084051,Recepcion pago
8724,Registro de compromiso,2025-01-31 10:58:01.759223+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Registro de compromiso
8724,Enviar a Revisión suscripción,2025-01-31 12:53:34.598050+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Enviar a Revisión suscripción
8724,Validar info enviada,2025-02-01 03:03:14.426241+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Validar info enviada
8724,Revisión en suscripción,2025-02-01 08:45:40.666792+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Revisión en suscripción
8724,Enviar a suscripcion local,2025-02-01 14:05:47.953883+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Enviar a suscripcion local
8724,Aprobar solicitud en suscripcion local,2025-02-01 20:00:09.354368+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Aprobar solicitud en suscripcion local
8724,Enviar respuesta al area comercial,2025-02-02 01:17:24.045564+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Enviar respuesta al area comercial
8724,Aceptar (ganado) por parte del Brocker,2025-02-02 03:16:20.395057+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Aceptar (ganado) por parte del Brocker
8724,Visado,2025-02-02 04:41:32.516971+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Visado
8724,Revisión en emisión,2025-02-02 05:53:03.691069+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Revisión en emisión
8724,Control de calidad documental,2025-02-02 06:40:10.078866+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Control de calidad documental
8724,Devolucion a emision de control de calidad,2025-02-03 06:13:25.438102+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Devolucion a emision de control de calidad
8724,Iniciar facturación,2025-02-05 11:22:24.711441+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Iniciar facturación
8724,Generar Factura,2025-02-05 12:17:24.364374+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Generar Factura
8724,Contabilizar Factura,2025-02-06 04:42:29.021086+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Contabilizar Factura
8724,Generar poliza,2025-02-06 09:05:08.045918+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Generar poliza
8724,Enviar factura electronica,2025-02-06 18:06:14.069202+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Enviar factura electronica
8724,Respuesta SRI,2025-02-07 19:22:17.342711+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Respuesta SRI
8724,Enviar poliza electronica,2025-02-08 05:12:17.829760+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Enviar poliza electronica
8724,Firma poliza electronica por parte del cliente,2025-02-08 13:54:21.753975+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Firma poliza electronica por parte del cliente
8724,Finalizar envio poliza y factura al cliente,2025-02-09 12:07:43.287115+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Finalizar envio poliza y factura al cliente
8724,Devolucion a emision (corregir informacion),2025-02-09 20:39:29.047749+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Devolucion a emision (corregir informacion)
8724,Finalizar envio poliza y factura al cliente,2025-02-09 21:26:37.870466+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Finalizar envio poliza y factura al cliente
8724,Finalizar proceso de emision,2025-02-11 01:52:58.816217+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Finalizar proceso de emision
8724,Recepcion pago,2025-02-11 04:02:54.315819+00:00,Issuance,Branch 8,Aviation Insurance,Eric,Thomas,John,5700,002847,Recepcion pago
5928,Ingresar tramite,2025-03-20 04:06:14.397416+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Ingresar tramite
5928,Registrar PO,2025-03-20 15:58:05.612455+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Registrar PO
5928,Enviar a emision,2025-03-20 16:42:45.694796+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Enviar a emision
5928,Revisión en emisión,2025-03-20 18:30:05.091586+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Revisión en emisión
5928,Iniciar facturación,2025-03-21 14:13:19.080738+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Iniciar facturación
5928,Generar Factura,2025-03-23 04:05:27.901767+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Generar Factura
5928,Contabilizar Factura,2025-03-23 16:14:26.192489+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Contabilizar Factura
5928,Generar poliza,2025-03-24 09:17:14.189434+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Generar poliza
5928,Enviar factura electronica,2025-03-24 13:22:09.623131+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Enviar factura electronica
5928,Respuesta SRI,2025-03-24 16:03:28.895060+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Respuesta SRI
5928,Enviar poliza electronica,2025-03-26 08:13:47.610238+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Enviar poliza electronica
5928,Firma poliza electronica por parte del cliente,2025-03-26 16:49:04.277292+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Firma poliza electronica por parte del cliente
5928,Finalizar envio poliza y factura al cliente,2025-03-26 20:35:22.878284+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Finalizar envio poliza y factura al cliente
5928,Finalizar proceso de emision,2025-03-27 06:41:06.563416+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Finalizar proceso de emision
5928,Recepcion pago,2025-03-27 10:22:14.017403+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Recepcion pago
5928,Registro de compromiso,2025-03-27 23:18:19.349903+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Registro de compromiso
5928,Enviar a Revisión suscripción,2025-03-28 08:37:48.860915+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Enviar a Revisión suscripción
5928,Revisión en suscripción,2025-03-28 09:45:19.879317+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Revisión en suscripción
5928,Enviar a suscripcion local,2025-03-28 22:32:34.151964+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Enviar a suscripcion local
5928,Aprobar solicitud en suscripcion local,2025-03-30 09:54:12.093668+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Aprobar solicitud en suscripcion local
5928,Enviar respuesta al area comercial,2025-03-30 13:04:30.466787+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Enviar respuesta al area comercial
5928,Aceptar (ganado) por parte del Brocker,2025-03-31 05:12:16.046743+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Aceptar (ganado) por parte del Brocker
5928,Visado,2025-03-31 19:06:56.225261+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Visado
5928,Revisión en emisión,2025-03-31 19:26:31.616793+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Revisión en emisión
5928,Iniciar facturación,2025-03-31 21:26:53.106776+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Iniciar facturación
5928,Generar Factura,2025-04-01 23:31:47.137106+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Generar Factura
5928,Contabilizar Factura,2025-04-02 01:16:35.962154+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Contabilizar Factura
5928,Generar poliza,2025-04-02 02:22:48.970955+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Generar poliza
5928,Enviar factura electronica,2025-04-02 22:07:47.697685+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Enviar factura electronica
5928,Respuesta SRI,2025-04-03 13:46:22.830875+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Respuesta SRI
5928,Enviar poliza electronica,2025-04-04 08:31:01.360185+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Enviar poliza electronica
5928,Firma poliza electronica por parte del cliente,2025-04-04 14:13:38.910569+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Firma poliza electronica por parte del cliente
5928,Finalizar envio poliza y factura al cliente,2025-04-04 15:23:41.044311+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Finalizar envio poliza y factura al cliente
5928,Finalizar proceso de emision,2025-04-05 13:11:31.463244+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Finalizar proceso de emision
5928,Recepcion pago,2025-04-05 14:03:50.039480+00:00,Policy onboarding,Branch 7,Health Insurance,Christina,Maggie,Alicia,9900,021253,Recepcion pago
8856,Ingresar tramite,2025-02-27 01:19:01.961433+00:00,Policy onboarding,Branch 8,Life Insurance,Isabella,Ruby,Caleb,3700,060385,Ingresar tramite
8856,Registrar PO,2025-02-27 06:48:18.988833+00:00,Policy onboarding,Branch 8,Life Insurance,Isabella,Ruby,Caleb,3700,060385,Registrar PO
8856,Enviar a emision,2025-02-27 13:21:01.961834+00:00,Policy onboarding,Branch 8,Life Insurance,Isabella,Ruby,Caleb,3700,060385,Enviar a emision
